SYN187-1.p,0.0100839138031,1852
SEU224+1.p,0.0073390007019,223
SYN743-1.p,0.00509595870972,271
CAT028+4.p,5.8302500248,332215
SWC289+1.p,0.0129880905151,865
CSR079+6.p,4.38154292107,287498
REL040+2.p,0.00624394416809,111
LCL137-1.p,0.00581693649292,73
PUZ027-1.p,0.0107138156891,218
SWV478+1.p,0.0100221633911,502
NUM509+1.p,0.00976705551147,399
NUM087-1.p,0.00942993164062,1006
NLP259+1.p,0.00937700271606,508
SWV240-2.p,0.00529217720032,52
SWV225+1.p,0.018079996109,642
BOO038-1.p,0.00595998764038,38
KLE059+1.p,0.00535607337952,157
LAT286+2.p,1.31918311119,56798
ALG234+3.p,2.41980814934,187820
GRP030-1.p,0.00568103790283,96
SEU450+4.p,17.2636079788,925039
SET086-6.p,0.00973916053772,589
ALG355-1.p,0.0336079597473,5663
SEU158+1.p,0.00584411621094,51
ALG185+1.p,0.00557613372803,246
KRS166+1.p,0.00563216209412,69
SEU392+1.p,0.0177040100098,1170
NLP129-1.p,0.00582504272461,223
NUM835+2.p,0.00649118423462,149
GRP640+2.p,1.01807403564,53240
SWW477+7.p,0.466993093491,5590
LAT176-1.p,0.00632119178772,85
NLP227-1.p,0.00927805900574,455
SYN731-1.p,0.00518584251404,31
CSR105+3.p,7.78124403954,556004
SWW388+1.p,0.718305826187,26965
SET602+3.p,0.00693917274475,76
GEO293+1.p,0.0352590084076,2022
SEU318+2.p,0.0656898021698,3997
SET484-6.p,0.010153055191,723
KRS215+1.p,0.00937509536743,322
NUM533+2.p,0.0050802230835,129
RNG091+2.p,0.00907492637634,266
SWW377+1.p,0.666659832001,27033
GRP643+4.p,6.73265910149,429380
SWW230+1.p,0.0660018920898,5978
ALG133+1.p,0.0102820396423,517
SET176-6.p,0.00616884231567,717
SWW226+1.p,0.0679218769073,5970
NUM180-1.p,0.00957703590393,1000
KRS176+1.p,0.0124690532684,197
SYN914-1.p,0.00555396080017,203
SCT108+1.p,0.0334529876709,2684
BOO003-1.p,0.00635099411011,165
SET490-6.p,0.0073070526123,723
LAT211-1.p,0.00561094284058,124
SYN520-1.p,0.00950908660889,3325
SET124-6.p,0.00728607177734,599
SWW472+2.p,0.0368041992188,2093
ALG169+1.p,0.119921207428,2302
KRS002-1.p,0.00560092926025,105
GEO189+3.p,0.00938701629639,444
HEN001-5.p,0.00549602508545,87
SWC394-1.p,0.00511312484741,1075
LAT394-2.p,0.00312995910645,31
SET697+4.p,0.00617384910583,131
SWC074+1.p,0.0104229450226,878
BOO002-2.p,0.00464105606079,51
SWV332-2.p,0.00574016571045,95
CAT025+3.p,1.37329912186,119768
SWV616-1.p,0.0344150066376,5123
ALG193+1.p,0.0097029209137,1176
GRP342-1.p,0.0038161277771,207
CSR103+1.p,0.365905046463,59519
SWC022+1.p,0.316452980042,879
CAT002-1.p,0.0058319568634,168
SWW474+6.p,0.0657110214233,3219
SET724+4.p,0.0177519321442,333
NUM624+3.p,0.171007871628,1176
SWV330-1.p,0.0663697719574,12565
SWW346+1.p,0.867587089539,27103
TOP025+3.p,1.5716509819,140200
FLD048-4.p,0.00557017326355,236
SWV200+1.p,0.0116600990295,636
SET002-6.p,0.00721192359924,719
SYN081-1.p,0.00384211540222,37
SWW196+1.p,0.0654420852661,5938
CSR029+4.p,1.06753587723,203755
SWV080+1.p,0.0132880210876,565
NUM138-1.p,0.00905799865723,1003
REL040-1.p,30.0078210831,99
LCL234-1.p,0.00423693656921,95
GEO020-3.p,0.00543808937073,197
MGT064-1.p,0.00583219528198,325
COL042-7.p,0.00578618049622,41
SWV525-1.050.p,0.0059871673584,41
SET826-1.p,0.0187618732452,5371
FLD049-3.p,0.00628685951233,209
FLD081-4.p,0.00718188285828,224
LCL655+1.015.p,0.0345389842987,2586
NUM853+1.p,0.0100288391113,287
SWC163+1.p,0.0109660625458,884
ALG164+1.p,0.0187690258026,549
ALG057+1.p,0.013170003891,672
NUM051-1.p,0.010950088501,1000
SWW235+1.p,0.0667569637299,6454
CSR071+2.p,0.0343990325928,5623
LCL153-1.p,0.00459003448486,167
PUZ031+3.p,0.00956416130066,188
SWC285+1.p,0.0179789066315,879
NUM442+1.p,0.00969386100769,359
PRO005+3.p,0.0108821392059,442
NUM040-1.p,0.0108680725098,1006
SWB026+2.p,0.00549387931824,80
SET687+4.p,0.00827383995056,126
SET455-6.p,0.00707793235779,720
NLP184-1.p,0.00627493858337,517
KLE017+1.p,0.00584602355957,167
NUM487+1.p,0.00975799560547,364
LCL415-1.p,0.0059859752655,41
MGT038+1.p,0.00562596321106,98
ROB024-1.p,0.00769782066345,71
LCL321-3.p,0.00420904159546,88
RNG027-9.p,0.00639605522156,134
NLP249+1.p,0.0113048553467,480
GRP098-1.p,0.0161681175232,41
GEO194+1.p,0.00875115394592,146
NLP138+1.p,0.00547981262207,161
RNG069+2.p,0.0104289054871,393
SEU398+2.p,0.166485071182,8630
GEO082-1.p,0.0059449672699,313
GRP190-1.p,0.00535893440247,149
SEU083+1.p,0.0102548599243,397
SWV277-2.p,0.0044641494751,47
NLP162+1.p,0.0187849998474,234
SET765+4.p,0.0102469921112,224
SWV531-1.010.p,0.266884088516,38
GEO200+2.p,0.00556087493896,139
SEU283+2.p,0.0333449840546,2478
SWC365-1.p,0.00565385818481,1068
SWV226+1.p,0.0184290409088,644
ALG236-1.p,0.00559186935425,39
SWC060-1.p,0.00923991203308,1088
LAT326+1.p,0.00944995880127,470
NUM378+1.010.010.p,0.165987014771,315
LDA019-1.p,0.00555801391602,40
SWB019+3.p,0.0180089473724,846
SYN533-1.p,0.00549793243408,502
SET854-1.p,0.0174980163574,5431
